label,text,n_tokens,kannada_script_pct,romanized_kannada_pct,kannada_language_pct,english_pct,effective_score,low_confidence,bucket
Negative,Chindi guru... tik tok ban agi yar thika urkoltha avree avru hogi Indian army mathe Modhiji naa keli..! Lowda antha tik tok li questions madodala..!!!,25,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,En helde guru sakkath.tik tok madorgella super agi heldre,9,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,ಏನಾದರೂ ತಪ್ಪಿದ್ದರೆ ಕ್ಷಮೆ ಇರಲಿ..nಹೀಗೆ support ಮಾಡ್ತೀರಿ ನಾನು ನಿಮಗೆ entertainment ಕೊಡ್ತಿರ್ತಿನಿ...nಹಾಗೆ instgram ಅಲ್ಲೂ ಕೂಡ follow ಮಾಡಿn,15,0.7333,0.0667,0.8,0.2,0.4,False,medium
Negative,Yen thapu illa Inna chanag ugibeku,6,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Yamma..kivili raktha barthide supper guroo,5,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,@Gagan Gouli baya yake bro follow madi astondu kettoralla navu,10,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,@kushal kumar thankz hage insta alli follow madi,8,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Kolthogiro kobri mitai mukadavle na..?nYappa devre neenu ugidu uppakodralli no,10,0.0,0.9,0.9,0.1,0.2,False,medium
Negative,Thumba chennagide agbeku nan maklge,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Yenu tappilla bidu bro pakka helidiya,6,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Positive,Thappu ella nima kelavodu dailog druva sarja thara ede sprrrr,10,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Positive,Bro nanu tik tok install madidde..onde dinakke uninstall madde....matte tik tok sahavasakke hogilla...allinda tik tok agu hogugalanna troll video dalle nodi njoy madta idini....super bro...🤣🤣🤣🤣,25,0.0,0.7619,0.7619,0.2381,0.4762,False,medium
Positive,movie was legendary. ninu itihasa baryoke bandirodu maga. kannada indutry history baredre eradu part irutte ondu rakshit baroku munche mattondu rakshit  bandadmele,22,0.0,0.7273,0.7273,0.2727,0.5455,False,medium
Mixed feelings,ನಿನ್ನೆ ಅಷ್ಟೆ movie ನೋಡಿದೆ.movie,4,0.75,0.0,0.75,0.25,0.5,False,medium
Positive,Yudha mada beku katukara🧟 munde oda ‍baradu bhagavatgethe Who likes this line,12,0.0,0.7273,0.7273,0.2727,0.5455,False,medium
Positive,Vijaya prakasha voice is amazing song super,7,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Boss nivu Rashmi kinta jasthi belibeku,6,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Thuu nachike annodhe elwa yella vishaya galu bare joke madkonde erthiralla ... loo change aagro ennu time edhe,18,0.0,0.7647,0.7647,0.2353,0.4706,False,medium
Negative,avru hege andre . neenu hene satya helu naavu deslike maadode . naavu erode adke avru huttutane . appa ammananne esta pattirlikkella,22,0.0,0.8947,0.8947,0.1053,0.2105,False,medium
Mixed feelings,Bidu guru vorkolru edri moduke hogudu nLike China nodi navu bega fast hagbekantilva hage,14,0.0,0.8462,0.8462,0.1538,0.3077,False,medium
Mixed feelings,@Sujith Manipal alla uddin khalji dehali sulthana ...... ava ennu iddana,11,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Mixed feelings,@Cockpit cock allavuddin mayadeepa annodu Arabian nights stories nalli baruva kaalpanika kathe deepa ujjidare bhootha bandhu ella kelasa maaduthve allavuddin khilji alla,22,0.0,0.7619,0.7619,0.2381,0.4762,False,medium
Positive,ಏನಾದರೂ ತಪ್ಪಿದ್ದರೆ ಕ್ಷಮೆ ಇರಲಿ..nಹೀಗೆ support ಮಾಡ್ತೀರಿ ನಾನು ನಿಮಗೆ entertainment ಕೊಡ್ತಿರ್ತಿನಿ...nಹಾಗೆ instgram ಅಲ್ಲೂ ಕೂಡ follow ಮಾಡಿn,15,0.7333,0.0667,0.8,0.2,0.4,False,medium
Mixed feelings,E game yavadu bro,4,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,ಯಾಕೆ ಎಲ್ಲ ವಿಡಿಯೋ ದಲ್ಲೂ ಈ ಗೇಮ್ ನ add ಮಾಡಿ ಆಕ್ತಿರಲ್ಲ,10,0.9,0.0,0.9,0.1,0.2,False,medium
Mixed feelings,Bro aa game  name  heli,5,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,Nin voice and dialogues ge fidha guru 🤣🤣🤣🤣🤣,8,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Really nyc sakath chenagi madidira nange esta aythu. Super riii adrallu tiktok dattu putra nna sakath roast madi heltini...,19,0.0,0.8125,0.8125,0.1875,0.375,False,medium
Mixed feelings,Anna e game yavadu,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Maneli appa amma na chennagi nodkondilla andru tirke shoki beku ivarigella bro,12,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,Boss akkun bidbede roste madi,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Sakath anna nim haadu,4,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,Guru nin voice en guru adu ha ha bombat__ series agi ond heltini nanage enadru nim videos inda nakku nakku hotte novu bandre neeve javabdari helidini,26,0.0,0.7308,0.7308,0.2692,0.5385,False,medium
Positive,Tiktok ban ಆಗಿ ಒಳ್ಳೆಯ ದು ಆಯಿತು,6,0.6667,0.1667,0.8333,0.1667,0.3333,False,medium
not-Kannada,Are bhai Yek dum phel diya,6,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Sari guru nan Rc nodod irli ninu illi bandiro cmnts nodu ninge gotthagutthe,13,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Tiktok ban agirodrida tiktok madtidrala avr family avrig kushi agirute tumba deena ivr mada nodi sakagitu,16,0.0,0.8125,0.8125,0.1875,0.375,False,medium
Mixed feelings,Bro a game yavdu,4,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,Yaw game guru edhu,4,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,Bro game name pizz,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Super bro nim song,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Thooo ni chanalge nai maga,5,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Olle kelsa madudru ban madi......  2020 li idonde gudnews,9,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,Osm bro 🤣🤣🤣tiktok shok madutidru avayalla 🤣🤣🤣🤣🤣,7,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Bejar adaga nim video nodidre khushi agutte,7,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Mixed feelings,Anna aa game yavdu,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,@Rajesh Rao bari inta comments maadkond koothkoli....thuu inta cinema na kannadadalli prothsaha maadilla anta naachike aagbeku,16,0.0,0.7857,0.7857,0.2143,0.4286,False,medium
Negative,@Rajesh Rao en maadodu asht bejaar aagide....ond olle cinema hesr maadlilvalla anta...bejar maadkobedi,13,0.0,0.9,0.9,0.1,0.2,False,medium
Negative,Promotion heg madodo anta kaliri,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Super movie love madabardu guruuu,5,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,Sar Nim Len nodida mele Nim nija madthbeku SAR plz call Madi,12,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,RIP kannada film chamber.No proper plannings.,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
unknown state,Yar yaru ashwattama badukidanendu nambutero Elli ondu like madi,9,0.0,0.875,0.875,0.125,0.25,False,medium
Negative,Nam  karnatakdallu bandidru yavno huchha andkond nodoke hogilla,8,0.0,0.875,0.875,0.125,0.25,False,medium
unknown state,Nam oorigu  bandidda. Nanu chicken biryani tinsi  kalsde,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,Alla ri  valmiki real life na khate bardidaro real khate bardidaro avnu ganeshana hattira barsiridu avaga Ramayana Mahabharata nadide Ella  haganta ashvataama badkidane anta hege nambtira astukku adu nadidide elvo namg gotte ella adu hege aahvataama badkidane anta heltira. Edu bidi nivu avna nodidira bandu Kate helda anta ede alla nivu hogi kelidira avaru buildope GE helirbodu. Edu yarige esta agidiyo avru like madi.,64,0.0,0.8772,0.8772,0.1228,0.2456,False,medium
Mixed feelings,Ashwathama ge korona bandru bandirabahudu...!,5,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Nanna prakara badukira bhahudu adare media davari aa cotiyalli ashvattama na bage yake gottaglilla,14,0.0,0.7857,0.7857,0.2143,0.4286,False,medium
Negative,Doctor Avrige avana bahse hege gottu.,6,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Nin tula malanaleya asvat nama avru yar kanigu kanskalake esta padala akaamat kandru noddavru ale satogtare antadrali avne band docter baklu badudnante nin avunmakanleua hogi nin anta gandu galge hog helu kate na,33,0.0,0.8485,0.8485,0.1515,0.303,False,medium
unknown state,Ega ha ashvathama ellidhane,4,0.0,0.75,0.75,0.25,0.5,False,medium
unknown state,And Narayan swamy yaru yava uru,6,0.0,0.8,0.8,0.2,0.4,False,medium
Mixed feelings,Ashvatthsma idre avana photo kalsi,5,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste. nHindu Muslim Cristian etc etc... Yella naav naav madkondirodu. Yella manushyaru onde,43,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
unknown state,Nanu nodhidhini uttar Pradesh forest,5,0.0,0.75,0.75,0.25,0.5,False,medium
unknown state,Nange ondu doubt ? mahabharatha nijavagi nadedidya ?? Or ಕಥೇನ??,10,0.1429,0.7143,0.8571,0.1429,0.2857,False,medium
Negative,Karnatakakke bandaddela sullu swami swalpa reel biduvaga alochane maadi bidu,10,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Karnataka ke bandu Kannada matadidna ane guru sullu avnu sooside madko bahudittu alvaa fake news,15,0.0,0.7857,0.7857,0.2143,0.4286,False,medium
Negative,Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste.,31,0.0,0.7586,0.7586,0.2414,0.4828,False,medium
unknown state,Avnu bandiddre avana video akki,5,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Bogus kathe ........thu nan makla sullu bogaloku nachike agalva yaro nivella thuuuuuuu,12,0.0,0.8,0.8,0.2,0.4,False,medium
unknown state,Anna adu real story,4,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,@Entertainment Gaming ನಂಗೆ ಎಲ್ಲೋ ಕಾಣಿಸ್ತಾ ಇಲ್ವೇ ಇಲ್ಲ,7,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Mixed feelings,Ivru helirodu antalla namma dharma shashtra helide. Ashwathhama chranjivi endu. Adre avru doctor manège hogidru adu doubt,17,0.0,0.7333,0.7333,0.2667,0.5333,False,medium
unknown state,@Entertainment Gaming ohhh sari guru nambthine,6,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,@desperado  ಶ್ರೀ ಮನ್ ನಾರಾಯಣ ಡಬ್ಬ ಸಿನಿಮಾ,6,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
not-Kannada,Nice movie like from tamilnadu,5,0.0,0.2,0.2,0.8,0.4,False,medium
unknown state,Oh baby once again also yaar,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
unknown state,Now karabu is most liked song,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Positive,Nam kannada songs yavglu super hit,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Positive,Nam kannada songs yavglu super hit,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
unknown state,@kiran cg avaru Hyderabad Alli irodu anta heliddu.hyderabad Karnataka region anta helilla,12,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
unknown state,U-turn is telugu or tamil movie na..?,7,0.0,0.1429,0.1429,0.8571,0.2857,False,medium
unknown state,U missed duniyaa movie,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Takathidre kariya thara movie madli,5,0.0,0.8,0.8,0.2,0.4,False,medium
Mixed feelings,Wow exlent verry new dfrent yellu kelilla nodilla danyavadagalu,9,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,Avane Srimannarayana Trailer-BGM n          Re-Createdn,5,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,Dboss fansnYboss fansnKboss fans,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Madhu Ranju nAvane Srimannarayana Trailer-BGM n          Re-Createdn,7,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Super rakshit hands up songs super,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Negative,ಹಂದಿಗಳ್ಯಾಕೆ youtube use ಮಾಡ್ತಿವೆ.....ndislike ಕೂಡ ಮಾಡ್ತಿವೆ..nnಇಂಥ ಸಾಂಗ್ dislike ಮಾಡೋರಿಗೆ ಎನ್ ಅನ್ಬೇಕು....,11,0.7273,0.0,0.7273,0.2727,0.5455,False,medium
Positive,ಸೂಪರ್ ಸರ್ ಈ ಸಾಂಗ್ ನನಿಗಂತೂ ತುಂಬ ಈ ಆಡು ದಿಫ್ಫ್ರೆಂಟ್ ಅಂತ ಅನಿಸಿದರೆ ನನ್  ಫೇವರೆಟ್ ಸಾಂಗ್ ಆಗಿದೆ ಕಣ್ರೀ. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸರ್ ವಾಯ್ಸ್ please more then peples watch this song super ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ. ಇಷ್ಟ ಆದ್ರೆ ಲೈಕ್ ಮಾಡಿ. ಇಷ್ಟ ಆಗಲಿಲ್ಲವಾ ಸುಮ್ನೆ ಕುತ್ಕೊಳ್ಳಿ ಯಾಕ್ ಸುಮ್ನೆ  ಡಿಸ್ ಲೈಕ್ ಮಾಡ್ತೀರ,43,0.814,0.0233,0.8372,0.1628,0.3256,False,medium
Mixed feelings,Avane Srimannarayana Trailer-BGM n          Re-Createdn,5,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@Thejas Gowda Lee sulemagane   fans Kade ಇಂದ ಸಪೋರ್ಟ್ ಅಂದರೆ,9,0.5,0.3333,0.8333,0.1667,0.3333,False,medium
Negative,@Virat Sachin tika yak urkolona Swami... Swalpa Naga Bantu.. Nakde... Tale mele yard hodidu buddi helona ankondde..,17,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,@Thejas Gowda avnu oba uneducated slum sulemaga..adke yaneno bogltane🤣🤣,9,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@sujith naik tale mel hodiyoda ond kudlunu kithkollok agalla,9,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,Trending No1... Asn song....nಮಂತ್ರ ಮುಗ್ಧಗೊಳಿಸೋ ಗೀತೆ.... ಕೇಳ್ತಾ ಕೇಳ್ತಾ...ಮತ್ತೇರಿಸೋ.....ಹಾಡು...,8,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,Rakshit bro nodi no1 tranding thogando bhandihivi Saka bro,9,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,I feel sandalwood have not lost shankarnag after seeing RS2,10,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,ಸೂಪರ್  ಡಿ ಬೋಸ್ಸ್ fan,4,0.75,0.0,0.75,0.25,0.5,False,medium
unknown state,Telugu version upload madurri,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,ಈ ಸಂಗೀತ ಮತ್ತು ಡಾನ್ಸ್ ಸ್ಟೆಪ್ ಒಂದು benchmark ಮತ್ತು trend ಆಗತ್ತೆ,10,0.8,0.0,0.8,0.2,0.4,False,medium
Mixed feelings,Aga navu yaru TV Alli nododu beda. Suvarna channel avra TRP kammi madsona. Aga avrige buddhi barutte. Olle olle films Nella isht Bega TV Alli hakudre theatre ge yaar hogtare,30,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Nice song Sri super  superhit,5,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,ಈ ವಿಡಿಯೋ ವನ್ನು 10m views ಆದಮೇಲೇ ನೋಡುವವರು,7,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,Intaha innu hadugalu kannada industryge beku annuvavaru like madi,9,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,Big star agbitte u,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Kannadadalli ee Tara cinematography iro movies innu barli,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,Raxit shetty uvarige ondu namaskar ide tara uvaru kannad film madali uvar comedy tumba chennagide.,15,0.0,0.7333,0.7333,0.2667,0.5333,False,medium
not-Kannada,Please upload Full movie original bgm,6,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,super guru yellidde guru,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Kannada songs na dislike madbede,5,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,Avane Srimannarayana Trailer-BGM n          Re-Createdn,5,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,@Kumara Kantirava sari bidi navella kannadigare,6,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Yav kaldan mare nin,4,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Telugu comments copy madbutta 🤦‍,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Slow poison song annoru like Maadi,6,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,Edu charitre srustiso Avatara awdu annuvavaru like madi,8,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Positive,First time kannada movie film video song full bittirodu,9,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,ಇದು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ nನಿಮ್ಮಂತಹ ಸೃಜನಶೀಲ ಮತ್ತು ಚಾಣಕ್ಯ movie maker ನಮ್ಮ ಕರ್ನಾಟಕದಲ್ಲಿ ಇರುವುದು ನಮಗೆ ಹೆಮ್ಮೆ,17,0.8824,0.0,0.8824,0.1176,0.2353,False,medium
Mixed feelings,Superb bgm n nice dance moves,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Positive,Anna Saudi Arabia li release maadi,6,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Dislike ಮಾಡೋ ಮೂರ್ಖರ ಬುದ್ದಿಗೆ ಶ್ರದ್ಧಾಂಜಲಿ.,5,0.8,0.0,0.8,0.2,0.4,False,medium
Positive,Kannada padagala jodane adhbhutha,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,ನಕ್ಕನ್... ಇದು song ಅಂದ್ರೆnHands Up... nಹೌದೋ ಹುಲಿಯಾ...,7,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,Hands up' ಅವನ ಬರ್ತಾ ಇದಾನೆ...,5,0.6,0.2,0.8,0.2,0.4,False,medium
Positive,Hindi alli yaavaga bidthare?,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Idu Englishs filmae beat madute ansudre like madi,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,ಸೂಪರ್ ಸಾಂಗ್........ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು.....  love you rakshith bhai,9,0.5556,0.2222,0.7778,0.2222,0.4444,False,medium
Mixed feelings,DRUVA sarja- hit likenRakshith Shetty- commentsn,6,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,ಸೂಪರ್ ಸಾಂಗ್ altimate ಸಾಂಗ್ guru,5,0.6,0.2,0.8,0.2,0.4,False,medium
Positive,Music ನಿಂದ ಇ ಸಿನೆಮಾ 100 ದಿನ teater    ನಲ್ಲಿ ಇರತ್ತೆ,9,0.75,0.125,0.875,0.125,0.25,False,medium
Positive,ಈ ಹಾಡಿಗೇ  ಥಿಯೇಟರ್ ಅಲ್ಲಿ ಸ್ಟೇಪ್ಸ್ ಹಾಕೋದೋರು ಓಂದು like  ಕೋಡ್ರೋ,9,0.8889,0.0,0.8889,0.1111,0.2222,False,medium
unknown state,Film nodidmele ee song ge addict aadavaru like maadinYalllrigu thanks for 1000 likes,13,0.0,0.2727,0.2727,0.7273,0.5455,False,medium
not-Kannada,@Chennabasamma Uma Lagu nodri cholo ithi film,7,0.0,0.8,0.8,0.2,0.4,False,medium
unknown state,1000 ne like nandhe brother,5,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,@Manjunath mtr tq bro,4,0.0,0.75,0.75,0.25,0.5,False,medium
not-Kannada,Rango cartoon movie... nice movie,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Sakath beats..Matte Matte kelabeku anno song..,6,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Hate the dislikers .If it is true like me,9,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,We varshada super song,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Evergreen song listalli idhu yavglu iratthe doudte illa....,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,Rasmika ge  uribeku nimma cenema successful kanabeku hagu nimma jodi shanvi madam rakshit shetty jote  maduve agabeku idu nimma abhimani asheya,21,0.0,0.8095,0.8095,0.1905,0.381,False,medium
unknown state,Rs fance like here,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Super movie 200days paka super guru see once dis movie,10,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,En song guruve I love this song K G F bitre ede super movie guru.......super,15,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
unknown state,K.s  .karthik  yash  fernd  nanbarn9916102619  devaraj,6,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Super ಸಾಂಗ್ ವೆರಿ ನೈಸ್....,4,0.75,0.0,0.75,0.25,0.5,False,medium
unknown state,super dancenAnd alsonJai Vijaya prakesh,5,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,I am addicted malayalam version song nHands up to ajaneesh loknath and Malayalam singer,14,0.0,0.2308,0.2308,0.7692,0.4615,False,medium
Positive,So super song yaa,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,ಇದು ಇದು actually ಚೆನ್ನಾಗಿರೋದು.🤩🤩🤩,4,0.75,0.0,0.75,0.25,0.5,False,medium
Positive,Support from #rcbedarcbbeku fans,4,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,I think junior Pawan KalyannI am waiting,7,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Mixed feelings,Odeya film yeng edhe nodudra,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Ulti music and signature step,5,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,Supar hit song anna,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Keli kaadiruva baandavaarenBhuviyalli avana arithavaarenYaarila bidinMunnudinIddaradondu dantakathenNalku dikkinalu bekavanunBanduku hidida manavanunThale melide keeretanViraatanGuri bennato netaaranunGalli maatina bazaarunSuddi saaride sumaarunPaatrada parichaya irovrunEe badukige ide Ghana  hesarunHands up idu AnavaraatanHands up Na agnyata nHands up ide vedanta nIdu charithre srushtiso avataara,39,0.0,0.8378,0.8378,0.1622,0.3243,False,medium
Mixed feelings,Kudlardh  yan ulle bro,4,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,Frickin ear worm of a song..Ppa pa ba ppa pa pa pa pa pa..,14,0.0,0.2143,0.2143,0.7857,0.4286,False,medium
Positive,Super duper movie kananda movie industry no1 movie,8,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Different ಮ್ಯೂಸಿಕ್ ಸರ್.nಅಜನಿಶ್ ಸರ್ ಗೆ ಧನ್ಯವಾದಗಳು..,6,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,Song super step ennu super,5,0.0,0.2,0.2,0.8,0.4,False,medium
Mixed feelings,@sathish chandra 🤣Naan kelv comment noDidakke heliddu,7,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,Avane nodri sriman narayan love from belagavi,7,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,ಸೂಪರ್ ........ bigg ಫ್ಯಾನ್ of  ರಕ್ಷಿತ್ shetty,7,0.5,0.3333,0.8333,0.1667,0.3333,False,medium
Positive,Super marvlese  percent 365 day,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,idu charitre srustisuv  avatar -----------,5,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,ನನ್ನ ಗೆಲ್ಲೋದು ಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸnOsm line,6,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Mixed feelings,Pistol look like flare gun...nnJai pubg..,6,0.0,0.2,0.2,0.8,0.4,False,medium
Mixed feelings,Idappa kannada song andre KFI back on track,8,0.0,0.1429,0.1429,0.8571,0.2857,False,medium
not-Kannada,Hands Up songnH i n d i . . .,10,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Negative,Yarg artha agilvo lyrics nodi,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,ಈ ಮೂವಿಯನ್ನು first day ನೋಡುವವರು ಲೈಕ್ ಮಾಡಿ,7,0.7143,0.0,0.7143,0.2857,0.5714,False,medium
Mixed feelings,@BLACK HEART guru modlu avr heeliddu artha madko,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,Over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....,12,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,En song Guru... Namma Narayana Namma hemme all India fidha agibitdhe nimge ....,13,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,Superb songnದೀಪಣ್ಣನ ಅಭಿಮಾನಗಳ ಕಡೆಯಿಂದ ರಕ್ಷಿತ ಶೆಟ್ಟಿಯವರಿಗೆ ಶುಭವಾಗಲಿ....,7,0.8571,0.0,0.8571,0.1429,0.2857,False,medium
Positive,Super song pakka block buster,5,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,Haterless pan Indian simple star,5,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,kfi is not for single person,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
unknown state,I hope salmaan vai didn't watch it,7,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
not-Kannada,HINDI walo nLike pelo,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Matthomme namma kannada suputhra rks,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Filam is paka blackbaster,4,0.0,0.75,0.75,0.25,0.5,False,medium
unknown state,Vishnu Dada fans like madi,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Super guru pakka block buster,5,0.0,0.2,0.2,0.8,0.4,False,medium
Negative,Rashmika urkoo  rashmika haters like herenRakshith sheety,7,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
